"Plot Title: 10078381_PR46LVL_SUBMERGED"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10078381, SEN S/N: 10078381)","Coupler Attached (LGR S/N: 10078381)","Host Connected (LGR S/N: 10078381)","End Of File (LGR S/N: 10078381)"
4347,11.27.20 03:23:56 PM,13.654,,,
4348,11.27.20 03:28:56 PM,13.654,,,
4349,11.27.20 03:33:56 PM,13.654,,,
4350,11.27.20 03:38:56 PM,13.654,,,
4351,11.27.20 03:43:56 PM,13.654,,,
4352,11.27.20 03:48:56 PM,13.654,,,
4353,11.27.20 03:53:56 PM,13.654,,,
4354,11.27.20 03:58:56 PM,13.654,,,
4355,11.27.20 04:03:56 PM,13.558,,,
4356,11.27.20 04:08:56 PM,13.558,,,
4357,11.27.20 04:13:56 PM,13.654,,,
4358,11.27.20 04:18:56 PM,13.654,,,
4359,11.27.20 04:23:56 PM,13.750,,,
4360,11.27.20 04:28:56 PM,13.654,,,
4361,11.27.20 04:33:56 PM,13.654,,,
4362,11.27.20 04:38:56 PM,13.654,,,
4363,11.27.20 04:43:56 PM,13.654,,,
4364,11.27.20 04:48:56 PM,13.654,,,
4365,11.27.20 04:53:56 PM,13.654,,,
4366,11.27.20 04:58:56 PM,13.654,,,
4367,11.27.20 05:03:56 PM,13.654,,,
4368,11.27.20 05:08:56 PM,13.654,,,
4369,11.27.20 05:13:56 PM,13.654,,,
4370,11.27.20 05:18:56 PM,13.750,,,
4371,11.27.20 05:23:56 PM,13.750,,,
4372,11.27.20 05:28:56 PM,13.750,,,
4373,11.27.20 05:33:56 PM,13.750,,,
4374,11.27.20 05:38:56 PM,13.750,,,
4375,11.27.20 05:43:56 PM,13.750,,,
4376,11.27.20 05:48:56 PM,13.846,,,
4377,11.27.20 05:53:56 PM,13.846,,,
4378,11.27.20 05:58:56 PM,13.942,,,
4379,11.27.20 06:03:56 PM,13.942,,,
4380,11.27.20 06:08:56 PM,13.942,,,
4381,11.27.20 06:13:56 PM,13.942,,,
4382,11.27.20 06:18:56 PM,13.942,,,
4383,11.27.20 06:23:56 PM,13.942,,,
4384,11.27.20 06:28:56 PM,13.942,,,
4385,11.27.20 06:33:56 PM,13.942,,,
4386,11.27.20 06:38:56 PM,13.942,,,
4387,11.27.20 06:43:56 PM,13.942,,,
4388,11.27.20 06:48:56 PM,13.942,,,
4389,11.27.20 06:53:56 PM,13.942,,,
4390,11.27.20 06:58:56 PM,13.942,,,
4391,11.27.20 07:03:56 PM,13.846,,,
4392,11.27.20 07:08:56 PM,13.942,,,
4393,11.27.20 07:13:56 PM,13.942,,,
4394,11.27.20 07:18:56 PM,13.942,,,
4395,11.27.20 07:23:56 PM,13.942,,,
4396,11.27.20 07:28:56 PM,13.942,,,
4397,11.27.20 07:33:56 PM,13.942,,,
4398,11.27.20 07:38:56 PM,13.942,,,
4399,11.27.20 07:43:56 PM,14.038,,,
4400,11.27.20 07:48:56 PM,13.942,,,
4401,11.27.20 07:53:56 PM,14.038,,,
4402,11.27.20 07:58:56 PM,14.134,,,
4403,11.27.20 08:03:56 PM,14.134,,,
4404,11.27.20 08:08:56 PM,14.134,,,
4405,11.27.20 08:13:56 PM,14.038,,,
4406,11.27.20 08:18:56 PM,14.038,,,
4407,11.27.20 08:23:56 PM,14.038,,,
4408,11.27.20 08:28:56 PM,14.038,,,
4409,11.27.20 08:33:56 PM,14.038,,,
4410,11.27.20 08:38:56 PM,14.038,,,
4411,11.27.20 08:43:56 PM,14.038,,,
4412,11.27.20 08:48:56 PM,14.134,,,
4413,11.27.20 08:53:56 PM,14.230,,,
4414,11.27.20 08:58:56 PM,14.230,,,
4415,11.27.20 09:03:56 PM,14.230,,,
4416,11.27.20 09:08:56 PM,14.134,,,
4417,11.27.20 09:13:56 PM,14.134,,,
4418,11.27.20 09:18:56 PM,14.134,,,
4419,11.27.20 09:23:56 PM,14.038,,,
4420,11.27.20 09:28:56 PM,14.038,,,
4421,11.27.20 09:33:56 PM,14.038,,,
4422,11.27.20 09:38:56 PM,14.038,,,
4423,11.27.20 09:43:56 PM,13.942,,,
4424,11.27.20 09:48:56 PM,13.942,,,
4425,11.27.20 09:53:56 PM,13.942,,,
4426,11.27.20 09:58:56 PM,13.942,,,
4427,11.27.20 10:03:56 PM,13.942,,,
4428,11.27.20 10:08:56 PM,13.942,,,
4429,11.27.20 10:13:56 PM,13.942,,,
4430,11.27.20 10:18:56 PM,13.942,,,
4431,11.27.20 10:23:56 PM,13.942,,,
4432,11.27.20 10:28:56 PM,13.942,,,
4433,11.27.20 10:33:56 PM,14.038,,,
4434,11.27.20 10:38:56 PM,14.134,,,
4435,11.27.20 10:43:56 PM,14.134,,,
4436,11.27.20 10:48:56 PM,14.230,,,
4437,11.27.20 10:53:56 PM,14.134,,,
4438,11.27.20 10:58:56 PM,14.134,,,
4439,11.27.20 11:03:56 PM,14.134,,,
4440,11.27.20 11:08:56 PM,14.134,,,
4441,11.27.20 11:13:56 PM,14.134,,,
4442,11.27.20 11:18:56 PM,14.134,,,
4443,11.27.20 11:23:56 PM,14.134,,,
4444,11.27.20 11:28:56 PM,14.134,,,
4445,11.27.20 11:33:56 PM,14.134,,,
4446,11.27.20 11:38:56 PM,14.134,,,
4447,11.27.20 11:43:56 PM,14.134,,,
4448,11.27.20 11:48:56 PM,14.134,,,
4449,11.27.20 11:53:56 PM,14.134,,,
4450,11.27.20 11:58:56 PM,14.038,,,
4451,11.28.20 12:03:56 AM,14.038,,,
4452,11.28.20 12:08:56 AM,13.942,,,
4453,11.28.20 12:13:56 AM,13.942,,,
4454,11.28.20 12:18:56 AM,13.942,,,
4455,11.28.20 12:23:56 AM,13.942,,,
4456,11.28.20 12:28:56 AM,13.846,,,
4457,11.28.20 12:33:56 AM,13.846,,,
4458,11.28.20 12:38:56 AM,13.846,,,
4459,11.28.20 12:43:56 AM,13.846,,,
4460,11.28.20 12:48:56 AM,13.846,,,
4461,11.28.20 12:53:56 AM,13.750,,,
4462,11.28.20 12:58:56 AM,13.846,,,
4463,11.28.20 01:03:56 AM,13.750,,,
4464,11.28.20 01:08:56 AM,13.750,,,
4465,11.28.20 01:13:56 AM,13.750,,,
4466,11.28.20 01:18:56 AM,13.654,,,
4467,11.28.20 01:23:56 AM,13.654,,,
4468,11.28.20 01:28:56 AM,13.654,,,
4469,11.28.20 01:33:56 AM,13.558,,,
4470,11.28.20 01:38:56 AM,13.558,,,
4471,11.28.20 01:43:56 AM,13.461,,,
4472,11.28.20 01:48:56 AM,13.461,,,
4473,11.28.20 01:53:56 AM,13.365,,,
4474,11.28.20 01:58:56 AM,13.365,,,
4475,11.28.20 02:03:56 AM,13.365,,,
4476,11.28.20 02:08:56 AM,13.365,,,
4477,11.28.20 02:13:56 AM,13.365,,,
4478,11.28.20 02:18:56 AM,13.365,,,
4479,11.28.20 02:23:56 AM,13.365,,,
4480,11.28.20 02:28:56 AM,13.461,,,
4481,11.28.20 02:33:56 AM,13.365,,,
4482,11.28.20 02:38:56 AM,13.269,,,
4483,11.28.20 02:43:56 AM,13.269,,,
4484,11.28.20 02:48:56 AM,13.269,,,
4485,11.28.20 02:53:56 AM,13.173,,,
4486,11.28.20 02:58:56 AM,13.173,,,
4487,11.28.20 03:03:56 AM,13.173,,,
4488,11.28.20 03:08:56 AM,13.076,,,
4489,11.28.20 03:13:56 AM,13.076,,,
4490,11.28.20 03:18:56 AM,13.076,,,
4491,11.28.20 03:23:56 AM,12.980,,,
4492,11.28.20 03:28:56 AM,12.980,,,
4493,11.28.20 03:33:56 AM,12.980,,,
4494,11.28.20 03:38:56 AM,12.980,,,
4495,11.28.20 03:43:56 AM,12.883,,,
4496,11.28.20 03:48:56 AM,12.883,,,
4497,11.28.20 03:53:56 AM,12.883,,,
4498,11.28.20 03:58:56 AM,12.883,,,
4499,11.28.20 04:03:56 AM,12.883,,,
4500,11.28.20 04:08:56 AM,12.787,,,
4501,11.28.20 04:13:56 AM,12.787,,,
4502,11.28.20 04:18:56 AM,12.787,,,
4503,11.28.20 04:23:56 AM,12.787,,,
4504,11.28.20 04:28:56 AM,12.787,,,
4505,11.28.20 04:33:56 AM,12.787,,,
4506,11.28.20 04:38:56 AM,12.787,,,
4507,11.28.20 04:43:56 AM,12.690,,,
4508,11.28.20 04:48:56 AM,12.690,,,
4509,11.28.20 04:53:56 AM,12.690,,,
4510,11.28.20 04:58:56 AM,12.690,,,
4511,11.28.20 05:03:56 AM,12.690,,,
4512,11.28.20 05:08:56 AM,12.690,,,
4513,11.28.20 05:13:56 AM,12.690,,,
4514,11.28.20 05:18:56 AM,12.690,,,
4515,11.28.20 05:23:56 AM,12.690,,,
4516,11.28.20 05:28:56 AM,12.690,,,
4517,11.28.20 05:33:56 AM,12.690,,,
4518,11.28.20 05:38:56 AM,12.690,,,
4519,11.28.20 05:43:56 AM,12.690,,,
4520,11.28.20 05:48:56 AM,12.690,,,
4521,11.28.20 05:53:56 AM,12.787,,,
4522,11.28.20 05:58:56 AM,12.690,,,
4523,11.28.20 06:03:56 AM,12.690,,,
4524,11.28.20 06:08:56 AM,12.690,,,
4525,11.28.20 06:13:56 AM,12.594,,,
4526,11.28.20 06:18:56 AM,12.594,,,
4527,11.28.20 06:23:56 AM,12.594,,,
4528,11.28.20 06:28:56 AM,12.594,,,
4529,11.28.20 06:33:56 AM,12.594,,,
4530,11.28.20 06:38:56 AM,12.594,,,
4531,11.28.20 06:43:56 AM,12.594,,,
4532,11.28.20 06:48:56 AM,12.594,,,
4533,11.28.20 06:53:56 AM,12.594,,,
4534,11.28.20 06:58:56 AM,12.594,,,
4535,11.28.20 07:03:56 AM,12.594,,,
4536,11.28.20 07:08:56 AM,12.594,,,
4537,11.28.20 07:13:56 AM,12.594,,,
4538,11.28.20 07:18:56 AM,12.594,,,
4539,11.28.20 07:23:56 AM,12.690,,,
4540,11.28.20 07:28:56 AM,12.690,,,
4541,11.28.20 07:33:56 AM,12.690,,,
4542,11.28.20 07:38:56 AM,12.690,,,
4543,11.28.20 07:43:56 AM,12.690,,,
4544,11.28.20 07:48:56 AM,12.690,,,
4545,11.28.20 07:53:56 AM,12.690,,,
4546,11.28.20 07:58:56 AM,12.787,,,
4547,11.28.20 08:03:56 AM,12.787,,,
4548,11.28.20 08:08:56 AM,12.787,,,
4549,11.28.20 08:13:56 AM,12.787,,,
4550,11.28.20 08:18:56 AM,12.883,,,
4551,11.28.20 08:23:56 AM,12.883,,,
4552,11.28.20 08:28:56 AM,12.883,,,
4553,11.28.20 08:33:56 AM,12.883,,,
4554,11.28.20 08:38:56 AM,12.980,,,
4555,11.28.20 08:43:56 AM,12.980,,,
4556,11.28.20 08:48:56 AM,12.980,,,
4557,11.28.20 08:53:56 AM,13.076,,,
4558,11.28.20 08:58:56 AM,13.076,,,
4559,11.28.20 09:03:56 AM,13.076,,,
4560,11.28.20 09:08:56 AM,13.173,,,
4561,11.28.20 09:13:56 AM,13.173,,,
4562,11.28.20 09:18:56 AM,13.173,,,
4563,11.28.20 09:23:56 AM,13.173,,,
4564,11.28.20 09:28:56 AM,13.173,,,
4565,11.28.20 09:33:56 AM,13.269,,,
4566,11.28.20 09:38:56 AM,13.269,,,
4567,11.28.20 09:43:56 AM,13.269,,,
4568,11.28.20 09:48:56 AM,13.365,,,
4569,11.28.20 09:53:56 AM,13.461,,,
4570,11.28.20 09:58:56 AM,13.558,,,
4571,11.28.20 10:03:56 AM,13.654,,,
4572,11.28.20 10:08:56 AM,13.654,,,
4573,11.28.20 10:13:56 AM,13.654,,,
4574,11.28.20 10:18:56 AM,13.654,,,
4575,11.28.20 10:23:56 AM,13.750,,,
4576,11.28.20 10:28:56 AM,13.654,,,
4577,11.28.20 10:33:56 AM,13.654,,,
4578,11.28.20 10:38:56 AM,13.654,,,
4579,11.28.20 10:43:56 AM,13.654,,,
4580,11.28.20 10:48:56 AM,13.654,,,
4581,11.28.20 10:53:56 AM,13.654,,,
4582,11.28.20 10:58:56 AM,13.654,,,
4583,11.28.20 11:03:56 AM,13.654,,,
4584,11.28.20 11:08:56 AM,13.654,,,
4585,11.28.20 11:13:56 AM,13.654,,,
4586,11.28.20 11:18:56 AM,13.654,,,
4587,11.28.20 11:23:56 AM,13.750,,,
4588,11.28.20 11:28:56 AM,13.654,,,
4589,11.28.20 11:33:56 AM,13.654,,,
4590,11.28.20 11:38:56 AM,13.750,,,
4591,11.28.20 11:43:56 AM,13.846,,,
4592,11.28.20 11:48:56 AM,13.846,,,
4593,11.28.20 11:53:56 AM,13.942,,,
4594,11.28.20 11:58:56 AM,13.942,,,
4595,11.28.20 12:03:56 PM,14.038,,,
4596,11.28.20 12:08:56 PM,14.038,,,
4597,11.28.20 12:13:56 PM,14.038,,,
4598,11.28.20 12:18:56 PM,13.942,,,
4599,11.28.20 12:23:56 PM,13.942,,,
4600,11.28.20 12:28:56 PM,13.942,,,
4601,11.28.20 12:33:56 PM,13.942,,,
4602,11.28.20 12:38:56 PM,13.942,,,
4603,11.28.20 12:43:56 PM,13.942,,,
4604,11.28.20 12:48:56 PM,13.942,,,
4605,11.28.20 12:53:56 PM,13.942,,,
4606,11.28.20 12:58:56 PM,13.942,,,
4607,11.28.20 01:03:56 PM,13.942,,,
4608,11.28.20 01:08:56 PM,13.942,,,
4609,11.28.20 01:13:56 PM,13.942,,,
4610,11.28.20 01:18:56 PM,14.038,,,
4611,11.28.20 01:23:56 PM,14.038,,,
4612,11.28.20 01:28:56 PM,14.134,,,
4613,11.28.20 01:33:56 PM,14.134,,,
4614,11.28.20 01:38:56 PM,14.134,,,
4615,11.28.20 01:43:56 PM,14.134,,,
4616,11.28.20 01:48:56 PM,14.134,,,
4617,11.28.20 01:53:56 PM,14.134,,,
4618,11.28.20 01:58:56 PM,14.134,,,
4619,11.28.20 02:03:56 PM,14.230,,,
4620,11.28.20 02:08:56 PM,14.230,,,
4621,11.28.20 02:13:56 PM,14.230,,,
4622,11.28.20 02:18:56 PM,14.230,,,
4623,11.28.20 02:23:56 PM,14.230,,,
4624,11.28.20 02:28:56 PM,14.134,,,
4625,11.28.20 02:33:56 PM,14.134,,,
4626,11.28.20 02:38:56 PM,14.134,,,
4627,11.28.20 02:43:56 PM,14.134,,,
4628,11.28.20 02:48:56 PM,14.038,,,
4629,11.28.20 02:53:56 PM,14.134,,,
4630,11.28.20 02:58:56 PM,14.134,,,
4631,11.28.20 03:03:56 PM,14.038,,,
4632,11.28.20 03:08:56 PM,14.038,,,
4633,11.28.20 03:13:56 PM,14.038,,,
4634,11.28.20 03:18:56 PM,14.038,,,
4635,11.28.20 03:23:56 PM,14.038,,,
4636,11.28.20 03:28:56 PM,14.038,,,
4637,11.28.20 03:33:56 PM,14.038,,,
4638,11.28.20 03:38:56 PM,14.038,,,
4639,11.28.20 03:43:56 PM,14.038,,,
4640,11.28.20 03:48:56 PM,14.038,,,
4641,11.28.20 03:53:56 PM,14.038,,,
4642,11.28.20 03:58:56 PM,13.942,,,
4643,11.28.20 04:03:56 PM,13.942,,,
4644,11.28.20 04:08:56 PM,13.942,,,
4645,11.28.20 04:13:56 PM,13.942,,,
4646,11.28.20 04:18:56 PM,13.942,,,
4647,11.28.20 04:23:56 PM,13.942,,,
4648,11.28.20 04:28:56 PM,13.942,,,
4649,11.28.20 04:33:56 PM,13.942,,,
4650,11.28.20 04:38:56 PM,13.942,,,
4651,11.28.20 04:43:56 PM,13.942,,,
4652,11.28.20 04:48:56 PM,13.942,,,
4653,11.28.20 04:53:56 PM,13.942,,,
4654,11.28.20 04:58:56 PM,13.942,,,
4655,11.28.20 05:03:56 PM,13.942,,,
4656,11.28.20 05:08:56 PM,13.942,,,
4657,11.28.20 05:13:56 PM,13.942,,,
4658,11.28.20 05:18:56 PM,13.942,,,
4659,11.28.20 05:23:56 PM,13.942,,,
4660,11.28.20 05:28:56 PM,13.942,,,
4661,11.28.20 05:33:56 PM,13.942,,,
4662,11.28.20 05:38:56 PM,13.942,,,
4663,11.28.20 05:43:56 PM,13.942,,,
4664,11.28.20 05:48:56 PM,13.942,,,
4665,11.28.20 05:53:56 PM,14.038,,,
4666,11.28.20 05:58:56 PM,14.038,,,
4667,11.28.20 06:03:56 PM,14.134,,,
4668,11.28.20 06:08:56 PM,14.134,,,
4669,11.28.20 06:13:56 PM,14.230,,,
4670,11.28.20 06:18:56 PM,14.134,,,
4671,11.28.20 06:23:56 PM,14.134,,,
4672,11.28.20 06:28:56 PM,14.134,,,
4673,11.28.20 06:33:56 PM,14.230,,,
4674,11.28.20 06:38:56 PM,14.230,,,
4675,11.28.20 06:43:56 PM,14.325,,,
4676,11.28.20 06:48:56 PM,14.325,,,
4677,11.28.20 06:53:56 PM,14.325,,,
4678,11.28.20 06:58:56 PM,14.325,,,
4679,11.28.20 07:03:56 PM,14.325,,,
4680,11.28.20 07:08:56 PM,14.230,,,
4681,11.28.20 07:13:56 PM,14.230,,,
4682,11.28.20 07:18:56 PM,14.230,,,
4683,11.28.20 07:23:56 PM,14.230,,,
4684,11.28.20 07:28:56 PM,14.230,,,
4685,11.28.20 07:33:56 PM,14.230,,,
4686,11.28.20 07:38:56 PM,14.230,,,
4687,11.28.20 07:43:56 PM,14.230,,,
4688,11.28.20 07:48:56 PM,14.230,,,
4689,11.28.20 07:53:56 PM,14.325,,,
4690,11.28.20 07:58:56 PM,14.325,,,
4691,11.28.20 08:03:56 PM,14.325,,,
4692,11.28.20 08:08:56 PM,14.230,,,
4693,11.28.20 08:13:56 PM,14.230,,,
4694,11.28.20 08:18:56 PM,14.230,,,
4695,11.28.20 08:23:56 PM,14.230,,,
4696,11.28.20 08:28:56 PM,14.134,,,
4697,11.28.20 08:33:56 PM,14.230,,,
4698,11.28.20 08:38:56 PM,14.134,,,
4699,11.28.20 08:43:56 PM,14.134,,,
4700,11.28.20 08:48:56 PM,14.134,,,
4701,11.28.20 08:53:56 PM,14.134,,,
4702,11.28.20 08:58:56 PM,14.134,,,
4703,11.28.20 09:03:56 PM,14.134,,,
4704,11.28.20 09:08:56 PM,14.230,,,
4705,11.28.20 09:13:56 PM,14.230,,,
4706,11.28.20 09:18:56 PM,14.325,,,
4707,11.28.20 09:23:56 PM,14.325,,,
4708,11.28.20 09:28:56 PM,14.230,,,
4709,11.28.20 09:33:56 PM,14.230,,,
4710,11.28.20 09:38:56 PM,14.230,,,
4711,11.28.20 09:43:56 PM,14.230,,,
4712,11.28.20 09:48:56 PM,14.230,,,
4713,11.28.20 09:53:56 PM,14.230,,,
4714,11.28.20 09:58:56 PM,14.230,,,
4715,11.28.20 10:03:56 PM,14.134,,,
4716,11.28.20 10:08:56 PM,14.134,,,
4717,11.28.20 10:13:56 PM,14.134,,,
4718,11.28.20 10:18:56 PM,14.038,,,
4719,11.28.20 10:23:56 PM,14.038,,,
4720,11.28.20 10:28:56 PM,14.038,,,
4721,11.28.20 10:33:56 PM,14.038,,,
4722,11.28.20 10:38:56 PM,14.038,,,
4723,11.28.20 10:43:56 PM,14.038,,,
4724,11.28.20 10:48:56 PM,14.038,,,
4725,11.28.20 10:53:56 PM,14.038,,,
4726,11.28.20 10:58:56 PM,13.942,,,
4727,11.28.20 11:03:56 PM,14.038,,,
4728,11.28.20 11:08:56 PM,13.942,,,
4729,11.28.20 11:13:56 PM,13.942,,,
4730,11.28.20 11:18:56 PM,13.942,,,
4731,11.28.20 11:23:56 PM,13.942,,,
4732,11.28.20 11:28:56 PM,13.942,,,
4733,11.28.20 11:33:56 PM,14.038,,,
4734,11.28.20 11:38:56 PM,14.038,,,
4735,11.28.20 11:43:56 PM,13.942,,,
4736,11.28.20 11:48:56 PM,13.942,,,
4737,11.28.20 11:53:56 PM,13.942,,,
4738,11.28.20 11:58:56 PM,13.942,,,
4739,11.29.20 12:03:56 AM,13.846,,,
4740,11.29.20 12:08:56 AM,13.846,,,
4741,11.29.20 12:13:56 AM,13.846,,,
4742,11.29.20 12:18:56 AM,13.750,,,
4743,11.29.20 12:23:56 AM,13.750,,,
4744,11.29.20 12:28:56 AM,13.750,,,
4745,11.29.20 12:33:56 AM,13.750,,,
4746,11.29.20 12:38:56 AM,13.750,,,
4747,11.29.20 12:43:56 AM,13.654,,,
4748,11.29.20 12:48:56 AM,13.654,,,
4749,11.29.20 12:53:56 AM,13.654,,,
4750,11.29.20 12:58:56 AM,13.750,,,
4751,11.29.20 01:03:56 AM,13.750,,,
4752,11.29.20 01:08:56 AM,13.654,,,
4753,11.29.20 01:13:56 AM,13.654,,,
4754,11.29.20 01:18:56 AM,13.558,,,
4755,11.29.20 01:23:56 AM,13.558,,,
4756,11.29.20 01:28:56 AM,13.558,,,
4757,11.29.20 01:33:56 AM,13.461,,,
4758,11.29.20 01:38:56 AM,13.461,,,
4759,11.29.20 01:43:56 AM,13.461,,,
4760,11.29.20 01:48:56 AM,13.461,,,
4761,11.29.20 01:53:56 AM,13.461,,,
4762,11.29.20 01:58:56 AM,13.365,,,
4763,11.29.20 02:03:56 AM,13.365,,,
4764,11.29.20 02:08:56 AM,13.365,,,
4765,11.29.20 02:13:56 AM,13.365,,,
4766,11.29.20 02:18:56 AM,13.365,,,
4767,11.29.20 02:23:56 AM,13.365,,,
4768,11.29.20 02:28:56 AM,13.269,,,
4769,11.29.20 02:33:56 AM,13.269,,,
4770,11.29.20 02:38:56 AM,13.269,,,
4771,11.29.20 02:43:56 AM,13.269,,,
4772,11.29.20 02:48:56 AM,13.173,,,
4773,11.29.20 02:53:56 AM,13.173,,,
4774,11.29.20 02:58:56 AM,13.173,,,
4775,11.29.20 03:03:56 AM,13.173,,,
4776,11.29.20 03:08:56 AM,13.173,,,
4777,11.29.20 03:13:56 AM,13.076,,,
4778,11.29.20 03:18:56 AM,13.076,,,
4779,11.29.20 03:23:56 AM,13.076,,,
4780,11.29.20 03:28:56 AM,12.980,,,
4781,11.29.20 03:33:56 AM,12.980,,,
4782,11.29.20 03:38:56 AM,12.980,,,
4783,11.29.20 03:43:56 AM,12.980,,,
4784,11.29.20 03:48:56 AM,12.883,,,
4785,11.29.20 03:53:56 AM,12.883,,,
4786,11.29.20 03:58:56 AM,12.883,,,
4787,11.29.20 04:03:56 AM,12.787,,,
4788,11.29.20 04:08:56 AM,12.787,,,
4789,11.29.20 04:13:56 AM,12.787,,,
4790,11.29.20 04:18:56 AM,12.787,,,
4791,11.29.20 04:23:56 AM,12.787,,,
4792,11.29.20 04:28:56 AM,12.787,,,
4793,11.29.20 04:33:56 AM,12.690,,,
4794,11.29.20 04:38:56 AM,12.690,,,
4795,11.29.20 04:43:56 AM,12.690,,,
4796,11.29.20 04:48:56 AM,12.690,,,
4797,11.29.20 04:53:56 AM,12.690,,,
4798,11.29.20 04:58:56 AM,12.690,,,
4799,11.29.20 05:03:56 AM,12.690,,,
4800,11.29.20 05:08:56 AM,12.690,,,
4801,11.29.20 05:13:56 AM,12.594,,,
4802,11.29.20 05:18:56 AM,12.594,,,
4803,11.29.20 05:23:56 AM,12.594,,,
4804,11.29.20 05:28:56 AM,12.594,,,
4805,11.29.20 05:33:56 AM,12.594,,,
4806,11.29.20 05:38:56 AM,12.594,,,
4807,11.29.20 05:43:56 AM,12.594,,,
4808,11.29.20 05:48:56 AM,12.594,,,
4809,11.29.20 05:53:56 AM,12.594,,,
4810,11.29.20 05:58:56 AM,12.594,,,
4811,11.29.20 06:03:56 AM,12.594,,,
4812,11.29.20 06:08:56 AM,12.594,,,
4813,11.29.20 06:13:56 AM,12.594,,,
4814,11.29.20 06:18:56 AM,12.594,,,
4815,11.29.20 06:23:56 AM,12.497,,,
4816,11.29.20 06:28:56 AM,12.497,,,
4817,11.29.20 06:33:56 AM,12.497,,,
4818,11.29.20 06:38:56 AM,12.497,,,
4819,11.29.20 06:43:56 AM,12.497,,,
4820,11.29.20 06:48:56 AM,12.497,,,
4821,11.29.20 06:53:56 AM,12.497,,,
4822,11.29.20 06:58:56 AM,12.497,,,
4823,11.29.20 07:03:56 AM,12.497,,,
4824,11.29.20 07:08:56 AM,12.497,,,
4825,11.29.20 07:13:56 AM,12.497,,,
4826,11.29.20 07:18:56 AM,12.497,,,
4827,11.29.20 07:23:56 AM,12.497,,,
4828,11.29.20 07:28:56 AM,12.497,,,
4829,11.29.20 07:33:56 AM,12.497,,,
4830,11.29.20 07:38:56 AM,12.594,,,
4831,11.29.20 07:43:56 AM,12.594,,,
4832,11.29.20 07:48:56 AM,12.594,,,
4833,11.29.20 07:53:56 AM,12.594,,,
4834,11.29.20 07:58:56 AM,12.594,,,
4835,11.29.20 08:03:56 AM,12.594,,,
4836,11.29.20 08:08:56 AM,12.594,,,
4837,11.29.20 08:13:56 AM,12.594,,,
4838,11.29.20 08:18:56 AM,12.690,,,
4839,11.29.20 08:23:56 AM,12.690,,,
4840,11.29.20 08:28:56 AM,12.690,,,
4841,11.29.20 08:33:56 AM,12.787,,,
4842,11.29.20 08:38:56 AM,12.787,,,
4843,11.29.20 08:43:56 AM,12.883,,,
4844,11.29.20 08:48:56 AM,12.883,,,
4845,11.29.20 08:53:56 AM,12.883,,,
4846,11.29.20 08:58:56 AM,12.883,,,
4847,11.29.20 09:03:56 AM,12.883,,,
4848,11.29.20 09:08:56 AM,12.980,,,
4849,11.29.20 09:13:56 AM,12.980,,,
4850,11.29.20 09:18:56 AM,12.980,,,
4851,11.29.20 09:23:56 AM,13.076,,,
4852,11.29.20 09:28:56 AM,13.076,,,
4853,11.29.20 09:33:56 AM,13.173,,,
4854,11.29.20 09:38:56 AM,13.269,,,
4855,11.29.20 09:43:56 AM,13.269,,,
4856,11.29.20 09:48:56 AM,13.269,,,
4857,11.29.20 09:53:56 AM,13.365,,,
4858,11.29.20 09:58:56 AM,13.461,,,
4859,11.29.20 10:03:56 AM,13.461,,,
4860,11.29.20 10:08:56 AM,13.461,,,
4861,11.29.20 10:13:56 AM,13.461,,,
4862,11.29.20 10:18:56 AM,13.558,,,
4863,11.29.20 10:23:56 AM,13.558,,,
4864,11.29.20 10:28:56 AM,13.654,,,
4865,11.29.20 10:33:56 AM,13.750,,,
4866,11.29.20 10:38:56 AM,13.750,,,
4867,11.29.20 10:43:56 AM,13.846,,,
4868,11.29.20 10:48:56 AM,13.846,,,
4869,11.29.20 10:53:56 AM,13.846,,,
4870,11.29.20 10:58:56 AM,13.942,,,
4871,11.29.20 11:03:56 AM,13.942,,,
4872,11.29.20 11:08:56 AM,13.942,,,
4873,11.29.20 11:13:56 AM,13.942,,,
4874,11.29.20 11:18:56 AM,13.942,,,
4875,11.29.20 11:23:56 AM,14.038,,,
4876,11.29.20 11:28:56 AM,14.038,,,
4877,11.29.20 11:33:56 AM,14.038,,,
4878,11.29.20 11:38:56 AM,14.038,,,
4879,11.29.20 11:43:56 AM,14.134,,,
4880,11.29.20 11:48:56 AM,14.134,,,
4881,11.29.20 11:53:56 AM,14.038,,,
4882,11.29.20 11:58:56 AM,14.038,,,
4883,11.29.20 12:03:56 PM,14.134,,,
4884,11.29.20 12:08:56 PM,14.134,,,
4885,11.29.20 12:13:56 PM,14.134,,,
4886,11.29.20 12:18:56 PM,14.134,,,
4887,11.29.20 12:23:56 PM,14.134,,,
4888,11.29.20 12:28:56 PM,14.134,,,
4889,11.29.20 12:33:56 PM,14.134,,,
4890,11.29.20 12:38:56 PM,14.134,,,
4891,11.29.20 12:43:56 PM,14.134,,,
4892,11.29.20 12:48:56 PM,14.134,,,
4893,11.29.20 12:53:56 PM,14.038,,,
4894,11.29.20 12:58:56 PM,14.038,,,
4895,11.29.20 01:03:56 PM,14.134,,,
4896,11.29.20 01:08:56 PM,14.134,,,
4897,11.29.20 01:13:56 PM,14.134,,,
4898,11.29.20 01:18:56 PM,14.038,,,
4899,11.29.20 01:23:56 PM,14.134,,,
4900,11.29.20 01:28:56 PM,14.134,,,
